CUSTOMER_PLACE_ORDER_DATETIME,PLACED_ORDER_WITH_RESTAURANT_DATETIME,DRIVER_AT_RESTAURANT_DATETIME,DELIVERED_TO_CUSTOMER_DATETIME,DRIVER_ID,RESTAURANT_ID,CUSTOMER_ID,DELIVERY_REGION,IS_ASAP,ORDER_TOTAL,DISCOUNT_AMOUNT,TIP_AMOUNT,REFUNDED_AMOUNT
9/29/2024 20:41:33,9/29/2024 20:41:33,9/29/2024 20:52:11,9/29/2024 21:01:34,23506851,690495,1878908490,Scranton,TRUE,$55.34,$0.00,$5.00,$0.00
9/29/2024 19:49:24,9/29/2024 19:49:24,9/29/2024 19:55:39,9/29/2024 20:10:39,15949260,690495,1277250089,Scranton,TRUE,$30.15,$0.00,$0.00,$0.00
9/29/2024 12:26:35,9/29/2024 12:26:35,9/29/2024 12:40:15,9/29/2024 12:53:21,35270522,690495,25860930,Scranton,TRUE,$21.06,$0.00,$3.68,$0.00
9/29/2024 19:43:09,9/29/2024 19:43:09,9/29/2024 19:49:45,9/29/2024 19:56:12,33370022,690495,1528054575,Scranton,TRUE,$36.31,$0.00,$0.00,$0.00
9/29/2024 13:12:44,9/29/2024 13:12:44,9/29/2024 13:31:43,9/29/2024 13:37:28,33937122,690495,236365719,Scranton,TRUE,$30.30,$0.00,$3.00,$0.00
9/29/2024 14:53:49,9/29/2024 14:53:49,9/29/2024 14:54:30,9/29/2024 15:15:43,35270522,690495,83396761,Scranton,TRUE,$25.48,$0.00,$2.00,$0.00
9/29/2024 22:47:57,9/29/2024 22:47:57,9/29/2024 22:50:10,9/29/2024 22:55:30,37047173,690495,166000990,Scranton,TRUE,$21.93,$0.00,$2.50,$0.00
9/29/2024 22:12:46,9/29/2024 22:12:46,9/29/2024 22:23:33,9/29/2024 22:34:20,38849917,690495,1207148639,Scranton,TRUE,$9.87,$0.00,$0.00,$0.00
9/30/2024 3:30:09,9/30/2024 3:30:09,9/30/2024 3:39:17,9/30/2024 3:50:23,38088271,690495,627401667,Scranton,TRUE,$28.92,$0.00,$1.00,$0.00
9/29/2024 20:45:34,9/29/2024 20:45:34,9/29/2024 20:55:01,9/29/2024 21:04:38,27649339,690495,256483569,Scranton,TRUE,$23.85,$2.00,$4.00,$0.00
9/29/2024 5:21:18,9/29/2024 5:21:19,9/29/2024 5:27:23,9/29/2024 5:36:27,37047237,690495,510853779,Scranton,TRUE,$42.06,$1.99,$0.00,$0.00
9/30/2024 1:57:11,9/30/2024 1:57:11,9/30/2024 1:58:00,9/30/2024 2:13:43,29347037,690495,881336753,Scranton,TRUE,$17.05,$0.00,$1.00,$0.00
9/29/2024 15:37:16,9/29/2024 15:37:17,9/29/2024 15:39:51,9/29/2024 15:53:36,37513756,690495,97422029,Scranton,TRUE,$17.12,$0.00,$1.00,$0.00
9/29/2024 12:55:07,9/29/2024 12:55:07,9/29/2024 12:58:33,9/29/2024 13:04:39,32498683,690495,96513344,Scranton,TRUE,$24.93,$0.00,$4.00,$0.00
9/29/2024 21:32:22,9/29/2024 21:32:22,9/29/2024 21:45:41,9/29/2024 21:59:35,3647933,690495,66958140,Scranton,TRUE,$48.45,$0.00,$0.00,$0.00
9/28/2024 5:45:47,9/28/2024 5:45:48,,,,690495,1456362640,Scranton,TRUE,$0.00,$0.00,$0.00,$0.00
9/28/2024 21:40:42,9/28/2024 21:40:54,9/28/2024 21:46:25,9/28/2024 22:05:44,37086877,690495,1868074709,Scranton,FALSE,$40.53,$4.99,$2.00,$0.00
9/28/2024 5:05:04,9/28/2024 5:05:04,9/28/2024 5:21:47,9/28/2024 5:55:24,38088271,690495,1445369032,Scranton,TRUE,$34.00,$0.00,$6.00,$0.00
9/28/2024 14:45:58,9/28/2024 14:45:58,9/28/2024 14:55:50,9/28/2024 15:12:06,33696900,690495,243475694,Scranton,TRUE,$18.70,$2.99,$2.00,$0.00
9/28/2024 13:20:24,9/28/2024 13:20:24,9/28/2024 13:36:47,9/28/2024 13:42:52,34066380,690495,76219783,Scranton,TRUE,$15.23,$0.00,$2.50,$0.00
9/29/2024 3:28:18,9/29/2024 3:28:19,9/29/2024 3:31:37,9/29/2024 3:40:05,32921204,690495,137131075,Scranton,TRUE,$32.46,$0.00,$2.50,$0.00
9/28/2024 4:49:10,9/28/2024 4:49:10,9/28/2024 4:51:21,9/28/2024 5:40:18,37086877,690495,270209774,Scranton,TRUE,$54.51,$0.00,$8.50,$0.00
9/28/2024 19:02:33,9/28/2024 19:02:33,9/28/2024 19:04:09,9/28/2024 19:39:59,31479196,690495,471221801,Scranton,TRUE,$22.62,$0.00,$1.00,$0.00
9/28/2024 4:48:52,9/28/2024 4:48:53,9/28/2024 5:26:07,9/28/2024 6:10:21,13757405,690495,1882395131,Scranton,TRUE,$51.71,$0.00,$2.00,$0.00
9/28/2024 3:42:30,9/28/2024 3:42:30,9/28/2024 3:50:25,9/28/2024 4:11:02,29347037,690495,1268147432,Scranton,TRUE,$8.93,$1.99,$0.00,$0.00
9/28/2024 23:04:33,9/28/2024 23:04:34,9/28/2024 23:10:40,9/28/2024 23:21:17,12458791,690495,1805127300,Scranton,TRUE,$20.27,$0.00,$0.00,$0.00
9/28/2024 5:35:06,9/28/2024 5:35:06,9/28/2024 5:48:28,9/28/2024 6:15:46,19550753,690495,597576994,Scranton,TRUE,$11.32,$2.50,$1.00,$0.00
9/28/2024 23:54:50,9/28/2024 23:54:51,9/29/2024 0:00:59,9/29/2024 0:23:50,38734824,690495,1320050287,Scranton,TRUE,$30.92,$2.99,$2.00,$0.00
9/28/2024 19:07:14,9/28/2024 19:07:14,9/28/2024 19:10:13,9/28/2024 19:17:52,35271575,690495,325686341,Scranton,TRUE,$16.19,$1.49,$1.00,$0.00
9/29/2024 2:21:48,9/29/2024 2:21:48,9/29/2024 2:27:54,9/29/2024 2:39:51,33205169,690495,236519464,Scranton,TRUE,$12.48,$1.99,$2.00,$0.00
9/28/2024 14:44:38,9/28/2024 14:44:38,9/28/2024 14:48:38,9/28/2024 15:00:23,28625878,690495,599655007,Scranton,TRUE,$18.48,$0.00,$0.00,$0.00
9/28/2024 21:45:12,9/28/2024 21:45:12,9/28/2024 21:46:04,9/28/2024 21:59:29,30030430,690495,110907519,Scranton,TRUE,$28.53,$0.00,$3.00,$0.00
9/28/2024 12:39:03,9/28/2024 12:39:03,9/28/2024 12:42:37,9/28/2024 12:53:24,9566962,690495,351513098,Scranton,TRUE,$19.51,$0.00,$2.00,$0.00
9/28/2024 3:56:08,9/28/2024 3:56:08,9/28/2024 4:05:35,9/28/2024 4:29:34,2239417,690495,1673576811,Scranton,TRUE,$23.71,$0.00,$1.00,$0.00
9/28/2024 5:36:08,9/28/2024 5:36:08,9/28/2024 5:40:17,9/28/2024 6:08:55,33652418,690495,1840989730,Scranton,TRUE,$38.58,$0.00,$4.00,$0.00
9/28/2024 6:10:05,9/28/2024 6:10:05,9/28/2024 6:14:10,9/28/2024 6:46:33,33652418,690495,1743311127,Scranton,TRUE,$26.87,$0.00,$2.00,$0.00
9/29/2024 3:33:05,9/29/2024 3:33:05,9/29/2024 3:34:12,9/29/2024 3:50:25,2231256,690495,440046961,Scranton,TRUE,$25.67,$0.00,$2.00,$0.00
9/28/2024 14:23:21,9/28/2024 14:23:21,9/28/2024 14:31:14,9/28/2024 14:42:38,23506851,690495,66567678,Scranton,TRUE,$29.56,$0.00,$3.50,$0.00
9/28/2024 14:21:04,9/28/2024 14:21:04,9/28/2024 14:26:13,9/28/2024 14:33:48,33937122,690495,903798937,Scranton,TRUE,$34.73,$0.00,$3.00,$0.00
9/29/2024 0:09:15,9/29/2024 0:09:15,9/29/2024 0:17:30,9/29/2024 0:33:54,6419547,690495,1864359661,Scranton,TRUE,$35.03,$0.00,$0.20,$0.00
9/28/2024 17:15:28,9/28/2024 17:15:28,9/28/2024 17:21:37,9/28/2024 17:32:17,23391258,690495,1286752018,Scranton,TRUE,$31.61,$0.00,$4.50,$0.00
9/28/2024 4:14:39,9/28/2024 4:14:39,9/28/2024 4:20:47,9/28/2024 4:42:13,19550753,690495,820411805,Scranton,TRUE,$22.69,$0.00,$3.50,$0.00
9/28/2024 20:20:17,9/28/2024 20:20:18,9/28/2024 20:24:41,9/28/2024 20:34:11,9340020,690495,205270226,Scranton,TRUE,$25.88,$0.00,$0.00,$0.00
9/28/2024 5:57:57,9/28/2024 5:57:57,9/28/2024 6:12:57,9/28/2024 6:25:56,24213094,690495,1684200269,Scranton,TRUE,$24.74,$0.00,$1.00,$0.00
9/29/2024 2:10:48,9/29/2024 2:10:48,9/29/2024 2:17:36,9/29/2024 2:32:49,33538580,690495,82392389,Scranton,TRUE,$28.32,$0.00,$2.00,$0.00
9/28/2024 3:30:09,9/28/2024 3:30:10,9/28/2024 3:39:59,9/28/2024 4:00:24,33205169,690495,766507870,Scranton,TRUE,$29.20,$2.99,$0.00,$0.00
9/29/2024 2:18:53,9/29/2024 2:18:53,9/29/2024 2:24:15,9/29/2024 2:34:48,24213094,690495,463718809,Scranton,TRUE,$37.80,$0.00,$6.00,$0.00
9/28/2024 20:07:45,9/28/2024 20:07:46,9/28/2024 20:17:57,9/28/2024 20:33:28,25524815,690495,1490400568,Scranton,TRUE,$25.05,$1.50,$2.00,$0.00
9/28/2024 12:04:44,9/28/2024 12:04:44,9/28/2024 12:10:26,9/28/2024 12:16:39,26133180,690495,117547327,Scranton,TRUE,$27.28,$0.00,$4.00,$0.00
9/28/2024 6:07:55,9/28/2024 6:07:55,9/28/2024 6:13:33,9/28/2024 6:37:46,32921204,690495,692391748,Scranton,TRUE,$25.78,$3.50,$3.00,$0.00
9/28/2024 11:58:09,9/28/2024 11:58:09,9/28/2024 11:59:11,9/28/2024 12:17:09,33696900,690495,843162557,Scranton,TRUE,$41.82,$0.00,$7.00,$0.00
9/29/2024 0:28:04,9/29/2024 0:28:04,9/29/2024 0:32:44,9/29/2024 0:38:48,34397188,690495,398128303,Scranton,TRUE,$33.34,$0.00,$2.50,$0.00
9/28/2024 4:56:13,9/28/2024 4:56:13,9/28/2024 4:58:25,9/28/2024 5:38:12,33652418,690495,1175383798,Scranton,TRUE,$22.35,$0.00,$2.50,$0.00
9/29/2024 3:18:09,9/29/2024 3:18:10,9/29/2024 3:19:43,9/29/2024 3:32:10,37130607,690495,909079970,Scranton,TRUE,$23.83,$0.00,$0.00,$0.00
9/28/2024 22:49:43,9/28/2024 22:49:43,9/28/2024 22:52:22,9/28/2024 23:03:46,25901702,690495,1442895033,Scranton,TRUE,$34.54,$1.50,$2.00,$0.00
9/28/2024 5:14:59,9/28/2024 5:14:59,,,,690495,442824200,Scranton,TRUE,$0.00,$0.00,$0.00,$0.00
9/28/2024 3:38:40,9/28/2024 3:38:40,9/28/2024 3:45:44,9/28/2024 4:04:22,4085582,690495,368218869,Scranton,TRUE,$52.22,$0.00,$4.50,$0.00
9/28/2024 15:53:58,9/28/2024 15:53:58,9/28/2024 15:58:58,9/28/2024 16:14:10,20661430,690495,1149542821,Scranton,TRUE,$65.01,$0.00,$4.50,$0.00
9/28/2024 20:07:15,9/28/2024 20:07:15,9/28/2024 20:18:16,9/28/2024 20:32:36,35805873,690495,834845409,Scranton,TRUE,$35.68,$3.00,$0.00,$0.00
9/28/2024 22:16:16,9/28/2024 22:16:16,9/28/2024 22:18:58,9/28/2024 22:32:29,20661430,690495,1363066262,Scranton,TRUE,$19.49,$1.49,$2.50,$0.00
9/28/2024 14:20:00,9/28/2024 14:20:00,9/28/2024 14:22:17,9/28/2024 14:34:25,32604502,690495,1380936455,Scranton,TRUE,$30.11,$0.00,$2.00,$0.00
9/29/2024 2:54:43,9/29/2024 2:54:43,9/29/2024 3:04:49,9/29/2024 3:17:37,24213094,690495,321920492,Scranton,TRUE,$37.43,$0.00,$0.00,$0.00
9/28/2024 12:20:39,9/28/2024 12:20:39,9/28/2024 12:27:02,9/28/2024 12:41:22,26082137,690495,1427090241,Scranton,TRUE,$14.99,$0.00,$1.00,$0.00
9/28/2024 6:10:36,9/28/2024 6:10:36,9/28/2024 6:13:51,9/28/2024 6:32:29,37534561,690495,115335289,Scranton,TRUE,$47.43,$0.00,$3.50,$0.00
9/28/2024 12:46:21,9/28/2024 12:46:22,9/28/2024 12:50:24,9/28/2024 13:02:35,33937122,690495,165020701,Scranton,TRUE,$30.24,$0.00,$6.00,$0.00
9/28/2024 14:34:40,9/28/2024 14:34:40,9/28/2024 14:46:50,9/28/2024 15:04:08,23308081,690495,1500421487,Scranton,TRUE,$26.13,$0.00,$3.50,$0.00
9/28/2024 4:08:20,9/28/2024 4:08:20,9/28/2024 4:12:22,9/28/2024 4:41:06,38015409,690495,1866550680,Scranton,TRUE,$23.03,$2.99,$0.00,$0.00
9/28/2024 18:01:32,9/28/2024 18:01:33,9/28/2024 18:09:58,9/28/2024 18:22:30,19743570,690495,389281600,Scranton,TRUE,$27.51,$2.99,$4.50,$0.00
9/28/2024 20:02:43,9/28/2024 20:02:43,9/28/2024 20:10:35,9/28/2024 20:19:40,9340020,690495,1681147286,Scranton,TRUE,$10.66,$0.99,$0.00,$0.00
9/28/2024 6:21:22,9/28/2024 6:21:22,9/28/2024 6:25:56,9/28/2024 6:50:50,38088271,690495,710255310,Scranton,TRUE,$26.84,$0.00,$2.00,$0.00
9/28/2024 5:44:47,9/28/2024 5:44:48,9/28/2024 6:04:02,9/28/2024 7:10:42,34224142,690495,958325825,Scranton,TRUE,$44.75,$0.00,$7.50,$0.00
9/28/2024 5:29:17,9/28/2024 5:29:17,9/28/2024 5:33:11,9/28/2024 6:15:38,33538580,690495,126292516,Scranton,TRUE,$48.54,$0.00,$2.00,$0.00
9/28/2024 9:58:39,9/28/2024 9:58:39,9/28/2024 10:16:15,9/28/2024 10:46:19,9226889,690495,1267570607,Scranton,TRUE,$35.89,$0.00,$5.00,$0.00
9/28/2024 4:09:40,9/28/2024 4:09:40,9/28/2024 4:49:29,9/28/2024 5:24:52,32514032,690495,133903171,Scranton,TRUE,$29.05,$0.00,$3.00,$0.00
9/28/2024 12:24:08,9/28/2024 12:24:08,9/28/2024 12:29:04,9/28/2024 12:39:20,35270522,690495,529451851,Scranton,TRUE,$33.12,$0.00,$2.00,$0.00
9/28/2024 20:19:14,9/28/2024 20:19:14,9/28/2024 20:30:52,9/28/2024 20:40:08,21503203,690495,1579956914,Scranton,TRUE,$32.61,$1.50,$4.00,$0.00
9/28/2024 21:44:48,9/28/2024 21:44:48,9/28/2024 21:51:04,9/28/2024 22:00:58,6419547,690495,420663675,Scranton,TRUE,$31.91,$0.00,$2.50,$0.00
9/29/2024 3:09:18,9/29/2024 3:09:18,9/29/2024 3:14:22,9/29/2024 3:28:37,27593001,690495,1500421487,Scranton,TRUE,$29.27,$0.00,$6.50,$0.00
9/28/2024 12:27:35,9/28/2024 12:27:36,9/28/2024 12:30:32,9/28/2024 12:39:44,33696900,690495,96513344,Scranton,TRUE,$23.05,$0.00,$4.00,$0.00
9/29/2024 1:37:15,9/29/2024 1:37:16,9/29/2024 1:44:57,9/29/2024 1:56:44,20209388,690495,1858877328,Scranton,TRUE,$29.26,$4.99,$4.50,$0.00
9/28/2024 19:49:30,9/28/2024 19:49:30,9/28/2024 19:50:18,9/28/2024 20:05:20,35079703,690495,1286752018,Scranton,TRUE,$32.17,$0.00,$4.50,$0.00
9/28/2024 3:59:11,9/28/2024 3:59:11,9/28/2024 4:01:00,9/28/2024 4:17:42,33538580,690495,168184984,Scranton,TRUE,$22.99,$0.00,$4.00,$0.00
9/28/2024 6:05:19,9/28/2024 6:05:20,9/28/2024 6:06:06,9/28/2024 6:22:31,38088271,690495,672789756,Scranton,TRUE,$18.11,$0.00,$2.50,$0.00
9/29/2024 0:48:44,9/29/2024 0:48:44,9/29/2024 0:54:08,9/29/2024 1:11:22,37564665,690495,675315341,Scranton,TRUE,$44.88,$0.00,$4.50,$0.00
9/28/2024 5:01:27,9/28/2024 5:01:27,9/28/2024 5:14:19,9/28/2024 5:51:39,34224142,690495,134061242,Scranton,TRUE,$33.83,$1.99,$3.06,$0.00
9/28/2024 4:34:19,9/28/2024 4:34:20,9/28/2024 4:35:56,9/28/2024 5:08:52,33426016,690495,79803648,Scranton,TRUE,$21.26,$0.00,$1.00,$0.00
9/28/2024 14:13:21,9/28/2024 14:13:22,9/28/2024 14:16:38,9/28/2024 14:27:02,26133180,690495,534061003,Scranton,TRUE,$21.97,$0.00,$2.50,$0.00
9/28/2024 5:10:40,9/28/2024 5:10:40,9/28/2024 5:20:06,9/28/2024 5:53:15,33426016,690495,1245510741,Scranton,TRUE,$22.62,$2.99,$2.00,$0.00
9/28/2024 5:03:52,9/28/2024 5:03:52,9/28/2024 5:20:23,9/28/2024 6:15:53,30665331,690495,61125574,Scranton,TRUE,$22.71,$0.00,$4.50,$0.00
9/29/2024 1:23:27,9/29/2024 1:23:28,9/29/2024 1:31:01,9/29/2024 1:44:21,31828425,690495,78901006,Scranton,TRUE,$32.84,$0.00,$6.00,$6.65
9/28/2024 4:19:36,9/28/2024 4:19:36,9/28/2024 4:25:51,9/28/2024 4:55:56,26172554,690495,1568530441,Scranton,TRUE,$22.41,$2.00,$3.50,$0.00
9/28/2024 18:54:47,9/28/2024 18:54:47,9/28/2024 18:59:48,9/28/2024 19:09:29,38072246,690495,1878932430,Scranton,TRUE,$35.89,$1.99,$1.00,$0.00
9/29/2024 1:22:39,9/29/2024 1:22:39,9/29/2024 1:29:18,9/29/2024 1:44:00,33204403,690495,874085228,Scranton,TRUE,$20.25,$0.00,$3.50,$0.00
9/29/2024 3:25:36,9/29/2024 3:25:36,9/29/2024 3:28:06,9/29/2024 3:45:03,36971907,690495,1136760298,Scranton,TRUE,$6.72,$0.00,$0.00,$0.00
9/28/2024 6:11:39,9/28/2024 6:11:39,9/28/2024 6:17:03,9/28/2024 6:43:14,19550753,690495,1773170134,Scranton,TRUE,$17.61,$0.00,$1.00,$0.00
9/29/2024 2:04:23,9/29/2024 2:04:23,9/29/2024 2:14:23,9/29/2024 2:28:57,36971907,690495,1858877328,Scranton,TRUE,$17.08,$4.99,$2.00,$0.00
9/28/2024 10:19:48,9/28/2024 10:19:48,9/28/2024 10:22:28,9/28/2024 10:40:05,29433381,690495,59748384,Scranton,TRUE,$36.19,$0.00,$5.00,$0.00
9/28/2024 18:48:28,9/28/2024 18:48:28,9/28/2024 18:56:37,9/28/2024 19:02:20,9545188,690495,505751328,Scranton,TRUE,$12.26,$0.00,$2.50,$0.00
9/28/2024 20:22:06,9/28/2024 20:22:06,9/28/2024 20:30:02,9/28/2024 20:43:19,35270522,690495,172666943,Scranton,TRUE,$34.20,$0.50,$4.00,$0.00
9/29/2024 3:28:25,9/29/2024 3:28:25,9/29/2024 3:36:14,9/29/2024 3:54:08,19657873,690495,1684845817,Scranton,TRUE,$27.14,$2.49,$0.00,$0.00
9/28/2024 5:19:41,9/28/2024 5:19:41,9/28/2024 5:24:10,9/28/2024 5:57:22,32465059,690495,708035741,Scranton,TRUE,$22.55,$0.00,$0.00,$0.00
9/28/2024 13:07:30,9/28/2024 13:07:30,9/28/2024 13:08:15,9/28/2024 13:18:52,9566962,690495,1841036140,Scranton,TRUE,$17.71,$0.00,$1.00,$0.00
9/28/2024 5:54:17,9/28/2024 5:54:18,9/28/2024 6:08:03,9/28/2024 6:20:35,33901930,690495,580639766,Scranton,TRUE,$22.72,$0.99,$4.00,$0.00
9/28/2024 5:09:12,9/28/2024 5:09:13,9/28/2024 5:16:44,9/28/2024 5:32:52,24213094,690495,1439261433,Scranton,TRUE,$34.64,$0.00,$1.00,$0.00
9/28/2024 20:54:03,9/28/2024 20:54:04,9/28/2024 21:01:09,9/28/2024 21:10:13,37026851,690495,1875004570,Scranton,TRUE,$23.78,$0.00,$0.00,$0.00
9/28/2024 6:17:35,9/28/2024 6:17:35,9/28/2024 6:23:37,9/28/2024 6:38:49,33309427,690495,1478506455,Scranton,TRUE,$23.34,$2.99,$2.00,$0.00
9/28/2024 21:37:17,9/28/2024 21:37:18,9/28/2024 21:45:16,9/28/2024 21:54:43,3177425,690495,82923574,Scranton,TRUE,$52.31,$1.38,$5.50,$27.58
9/28/2024 4:36:36,9/28/2024 4:36:36,9/28/2024 4:44:07,9/28/2024 5:21:28,23443467,690495,466158274,Scranton,TRUE,$20.12,$1.50,$3.00,$0.00
9/28/2024 4:40:24,9/28/2024 4:40:24,9/28/2024 4:48:03,9/28/2024 5:30:17,38742860,690495,1183798354,Scranton,TRUE,$24.39,$0.00,$5.00,$0.00
9/28/2024 4:45:10,9/28/2024 4:45:10,9/28/2024 5:22:13,9/28/2024 5:55:31,24499931,690495,1884777396,Scranton,TRUE,$21.68,$0.00,$0.00,$0.00
9/28/2024 4:53:39,9/28/2024 4:53:39,9/28/2024 5:07:30,9/28/2024 5:44:34,33309427,690495,1497577273,Scranton,TRUE,$24.45,$3.51,$2.00,$0.00
9/28/2024 5:02:35,9/28/2024 5:02:35,9/28/2024 5:07:20,9/28/2024 5:42:53,33901930,690495,320771805,Scranton,TRUE,$35.96,$0.00,$3.50,$0.00
9/28/2024 4:46:44,9/28/2024 4:46:45,9/28/2024 4:54:08,9/28/2024 5:33:40,31995766,690495,1600615099,Scranton,TRUE,$27.20,$0.00,$5.00,$0.00
9/28/2024 23:34:22,9/28/2024 23:34:22,9/28/2024 23:40:06,9/29/2024 0:06:47,37086877,690495,356966954,Scranton,TRUE,$49.29,$0.00,$9.50,$0.00
9/28/2024 5:11:08,9/28/2024 5:11:08,9/28/2024 5:50:09,9/28/2024 6:22:01,37632142,690495,829096840,Scranton,TRUE,$35.46,$0.00,$0.00,$0.00
9/28/2024 4:54:46,9/28/2024 4:54:46,9/28/2024 4:59:52,9/28/2024 5:32:07,27593001,690495,209006458,Scranton,TRUE,$26.00,$0.00,$3.50,$0.00
9/28/2024 3:51:20,9/28/2024 3:51:21,9/28/2024 4:02:51,9/28/2024 4:33:09,32921204,690495,105734028,Scranton,TRUE,$65.23,$0.00,$6.00,$0.00
9/28/2024 3:33:53,9/28/2024 3:33:53,9/28/2024 3:43:02,9/28/2024 4:16:00,23443467,690495,1880215045,Scranton,TRUE,$10.78,$2.00,$0.00,$5.00
9/28/2024 3:48:39,9/28/2024 3:48:40,9/28/2024 3:49:12,9/28/2024 4:20:09,33901930,690495,969170524,Scranton,TRUE,$31.04,$0.00,$4.00,$0.00
9/28/2024 5:38:44,9/28/2024 5:38:45,9/28/2024 5:43:53,9/28/2024 6:16:33,38742860,690495,60615664,Scranton,TRUE,$36.03,$0.00,$6.00,$0.00
9/28/2024 5:48:45,9/28/2024 5:48:46,9/28/2024 5:50:38,9/28/2024 6:20:22,4085582,690495,221939363,Scranton,TRUE,$18.52,$0.00,$3.00,$0.00
9/28/2024 3:55:53,9/28/2024 3:55:54,9/28/2024 4:03:46,9/28/2024 4:28:59,37110642,690495,201950780,Scranton,TRUE,$18.90,$0.00,$3.00,$0.00
9/28/2024 13:20:24,9/28/2024 13:20:24,9/28/2024 13:27:21,9/28/2024 13:36:25,35270522,690495,1007978163,Scranton,TRUE,$28.01,$1.12,$4.50,$0.00
9/28/2024 6:16:52,9/28/2024 6:16:52,,,,690495,145498464,Scranton,TRUE,$0.00,$0.00,$0.00,$0.00
9/28/2024 13:28:34,9/28/2024 13:28:34,9/28/2024 13:34:37,9/28/2024 13:38:17,12175659,690495,68914140,Scranton,TRUE,$25.13,$0.00,$2.50,$0.00
9/28/2024 4:44:07,9/28/2024 4:44:07,9/28/2024 4:44:50,9/28/2024 5:25:45,33538580,690495,1144458935,Scranton,TRUE,$21.33,$6.94,$2.00,$0.00
9/28/2024 11:24:07,9/28/2024 11:24:07,9/28/2024 11:31:39,9/28/2024 11:44:41,35270522,690495,96612505,Scranton,TRUE,$26.80,$2.24,$6.00,$0.00
9/28/2024 14:49:12,9/28/2024 14:49:12,9/28/2024 14:54:36,9/28/2024 15:05:59,28625878,690495,1850777382,Scranton,TRUE,$17.67,$0.00,$1.00,$0.00
9/28/2024 9:11:58,9/28/2024 9:11:58,9/28/2024 9:39:25,9/28/2024 9:42:43,37135969,690495,209006458,Scranton,TRUE,$28.42,$0.00,$2.50,$0.00
9/29/2024 3:46:55,9/29/2024 3:46:55,9/29/2024 3:47:30,9/29/2024 3:58:12,32921204,690495,93394478,Scranton,TRUE,$26.67,$0.00,$2.00,$0.00
9/28/2024 5:26:58,9/28/2024 5:26:58,9/28/2024 5:43:48,9/28/2024 5:58:20,24213094,690495,1180603180,Scranton,TRUE,$24.47,$0.00,$2.00,$0.00
9/28/2024 21:27:05,9/28/2024 21:27:05,9/28/2024 21:29:51,9/28/2024 21:44:22,8731689,690495,329528243,Scranton,TRUE,$34.68,$0.00,$2.00,$0.00
9/28/2024 16:54:12,9/28/2024 16:54:12,9/28/2024 16:59:15,9/28/2024 17:07:08,35079703,690495,949531584,Scranton,TRUE,$19.61,$0.00,$0.00,$0.00
9/29/2024 3:12:35,9/29/2024 3:12:35,9/29/2024 3:23:51,9/29/2024 3:43:09,33901930,690495,354317721,Scranton,TRUE,$20.82,$0.00,$3.50,$0.00
9/28/2024 15:06:43,9/28/2024 15:06:43,9/28/2024 15:17:55,9/28/2024 15:29:05,33309427,690495,1759930631,Scranton,TRUE,$27.29,$0.00,$0.00,$0.00
9/28/2024 12:34:23,9/28/2024 12:34:23,9/28/2024 12:42:36,9/28/2024 12:48:18,26133180,690495,101087190,Scranton,TRUE,$64.19,$0.00,$5.00,$0.00
9/29/2024 2:05:00,9/29/2024 2:05:00,9/29/2024 2:23:59,9/29/2024 2:32:29,9961913,690495,1289231044,Scranton,TRUE,$9.36,$3.99,$0.00,$0.00
9/29/2024 2:45:34,9/29/2024 2:45:35,9/29/2024 2:46:23,9/29/2024 2:58:21,24213094,690495,55669215,Scranton,TRUE,$33.87,$0.99,$2.00,$0.00
9/28/2024 23:05:53,9/28/2024 23:05:53,9/28/2024 23:14:05,9/28/2024 23:37:26,25901702,690495,131771167,Scranton,TRUE,$13.70,$0.00,$2.00,$0.00
9/28/2024 15:45:11,9/28/2024 15:45:11,9/28/2024 15:48:54,9/28/2024 15:59:42,16922659,690495,670268416,Scranton,TRUE,$39.79,$0.00,$2.50,$0.00
9/28/2024 23:58:03,9/28/2024 23:58:03,9/29/2024 0:02:22,9/29/2024 0:14:59,35270522,690495,84066717,Scranton,TRUE,$39.08,$0.00,$5.00,$0.00
9/29/2024 2:38:50,9/29/2024 2:38:50,9/29/2024 2:45:39,9/29/2024 2:54:01,20661430,690495,122647538,Scranton,TRUE,$28.49,$0.00,$2.50,$0.00
9/28/2024 23:32:23,9/28/2024 23:32:23,9/28/2024 23:43:13,9/28/2024 23:54:02,28663403,690495,40760714,Scranton,TRUE,$34.95,$0.00,$1.00,$0.00
9/28/2024 9:40:59,9/28/2024 9:40:59,9/28/2024 9:45:32,9/28/2024 9:52:31,37135969,690495,66958140,Scranton,TRUE,$16.55,$0.00,$0.00,$0.00
9/29/2024 3:04:23,9/29/2024 3:04:24,9/29/2024 3:07:04,9/29/2024 3:23:50,38015409,690495,1876546437,Scranton,TRUE,$21.24,$0.00,$2.00,$0.00
9/28/2024 18:15:40,9/28/2024 18:15:40,9/28/2024 18:16:20,9/28/2024 18:31:51,35079703,690495,106505390,Scranton,TRUE,$18.35,$0.00,$2.50,$0.00
9/28/2024 3:54:54,9/28/2024 3:54:55,9/28/2024 4:00:55,9/28/2024 4:15:06,31828425,690495,1864201146,Scranton,TRUE,$18.55,$4.00,$1.50,$0.00
9/28/2024 18:46:58,9/28/2024 18:46:58,9/28/2024 18:52:03,9/28/2024 19:00:22,31479196,690495,505751328,Scranton,TRUE,$18.94,$0.00,$3.00,$0.00
